ID,PARENT__C,NAME,EXT,NAME2
a02d000000HfKR4AAN,a02d000000HfK4iAAF,820,108,984
a02d000000HfKR5AAN,a02d000000HfK4jAAF,850,101,1020
a02d000000HfKR6AAN,a02d000000HfK4jAAF,850,104,1020
a02d000000HfKR7AAN,a02d000000HfK4kAAF,860,101,1032
a02d000000HfKR8AAN,a02d000000HfK4kAAF,860,104,1032
a02d000000HfKR9AAN,a02d000000HfK4lAAF,870,101,1044
a02d000000HfKRAAA3,a02d000000HfK4lAAF,870,104,1044
a02d000000HfKRBAA3,a02d000000HfK4mAAF,900,101,1080
a02d000000HfKRCAA3,a02d000000HfK4oAAF,900,103,1080
a02d000000HfKRDAA3,a02d000000HfK4mAAF,900,104,1080
a02d000000HfKREAA3,a02d000000HfK4nAAF,900,105,1080
a02d000000HfKRFAA3,a02d000000HfK4nAAF,900,105,1080
a02d000000HfKRGAA3,a02d000000HfK4qAAF,900,106,1080
a02d000000HfKRHAA3,a02d000000HfK4nAAF,900,107,1080
a02d000000HfKRIAA3,a02d000000HfK4pAAF,900,202,1080
a02d000000HfKRJAA3,a02d000000HfK4oAAF,900,203,1080
a02d000000HfKRKAA3,a02d000000HfK4nAAF,900,205,1080
a02d000000HfKRLAA3,a02d000000HfK4nAAF,900,207,1080
a02d000000HfKRMAA3,a02d000000HfK4mAAF,900,301,1080
a02d000000HfKRNAA3,a02d000000HfK4rAAF,910,101,1092
a02d000000HfKROAA3,a02d000000HfK4rAAF,910,104,1092
a02d000000HfKRPAA3,a02d000000HfK4sAAF,920,101,1104
a02d000000HfKRQAA3,a02d000000HfK4sAAF,920,104,1104
a02d000000HfKRRAA3,a02d000000HfK4tAAF,920,202,1104
a02d000000HfKRSAA3,a02d000000HfK4uAAF,930,101,1116
a02d000000HfKRTAA3,a02d000000HfK4uAAF,930,104,1116
a02d000000HfKRUAA3,a02d000000HfK4uAAF,930,202,1116
a02d000000HfKRVAA3,a02d000000HfK4vAAF,940,101,1128
a02d000000HfKRWAA3,a02d000000HfK4vAAF,940,104,1128
a02d000000HfKRXAA3,a02d000000HfK4wAAF,950,101,1140
a02d000000HfKRYAA3,a02d000000HfK4wAAF,950,104,1140
a02d000000HfKRZAA3,a02d000000HfK4xAAF,960,101,1152
a02d000000HfKRaAAN,a02d000000HfK4xAAF,960,104,1152
a02d000000HfKRbAAN,a02d000000HfK4yAAF,990,101,1188
a02d000000HfKRcAAN,a02d000000HfK4yAAF,990,104,1188
a02d000000HfKRdAAN,a02d000000HfK4zAAF,1000,101,1200
a02d000000HfKReAAN,a02d000000HfK4zAAF,1000,104,1200
a02d000000HfKRfAAN,a02d000000HfK51AAF,1000,105,1200
a02d000000HfKRgAAN,a02d000000HfK51AAF,1000,105,1200
a02d000000HfKRhAAN,a02d000000HfK52AAF,1000,106,1200
a02d000000HfKRiAAN,a02d000000HfK4zAAF,1000,202,1200
a02d000000HfKRjAAN,a02d000000HfK4zAAF,1000,202,1200
a02d000000HfKRkAAN,a02d000000HfK51AAF,1000,205,1200
a02d000000HfKRlAAN,a02d000000HfK53AAF,1020,101,1224
a02d000000HfKRmAAN,a02d000000HfK53AAF,1020,104,1224
a02d000000HfKRnAAN,a02d000000HfK54AAF,1020,105,1224
a02d000000HfKRoAAN,a02d000000HfK54AAF,1020,105,1224
a02d000000HfKRpAAN,a02d000000HfK55AAF,1020,106,1224
a02d000000HfKRqAAN,a02d000000HfK54AAF,1020,107,1224
a02d000000HfKRrAAN,a02d000000HfK53AAF,1020,202,1224
a02d000000HfKRsAAN,a02d000000HfK53AAF,1020,202,1224
a02d000000HfKRtAAN,a02d000000HfK54AAF,1020,205,1224
a02d000000HfKRuAAN,a02d000000HfK53AAF,1020,301,1224
a02d000000HfKRvAAN,a02d000000HfK56AAF,1030,101,1236
a02d000000HfKRwAAN,a02d000000HfK56AAF,1030,104,1236
a02d000000HfKRxAAN,a02d000000HfK57AAF,1030,105,1236
a02d000000HfKRyAAN,a02d000000HfK57AAF,1030,105,1236
a02d000000HfKRzAAN,a02d000000HfK58AAF,1030,106,1236
a02d000000HfKS0AAN,a02d000000HfK58AAF,1030,202,1236
a02d000000HfKS1AAN,a02d000000HfK58AAF,1030,202,1236
a02d000000HfKS2AAN,a02d000000HfK57AAF,1030,205,1236
a02d000000HfKS3AAN,a02d000000HfK56AAF,1030,301,1236
a02d000000HfKS4AAN,a02d000000HfK59AAF,1031,101,1237
a02d000000HfKS5AAN,a02d000000HfK59AAF,1031,104,1237
a02d000000HfKS6AAN,a02d000000HfK5AAAV,1040,101,1248
a02d000000HfKS7AAN,a02d000000HfK5AAAV,1040,104,1248
a02d000000HfKS8AAN,a02d000000HfK5BAAV,1040,105,1248
a02d000000HfKS9AAN,a02d000000HfK5BAAV,1040,105,1248
a02d000000HfKSAAA3,a02d000000HfK5AAAV,1040,106,1248
a02d000000HfKSBAA3,a02d000000HfK5AAAV,1040,202,1248
a02d000000HfKSCAA3,a02d000000HfK5AAAV,1040,202,1248
a02d000000HfKSDAA3,a02d000000HfK5AAAV,1040,301,1248
a02d000000HfKSEAA3,a02d000000HfK5CAAV,1050,101,1260
a02d000000HfKSFAA3,a02d000000HfK5CAAV,1050,104,1260
a02d000000HfKSGAA3,a02d000000HfK5DAAV,1060,101,1272
a02d000000HfKSHAA3,a02d000000HfK5DAAV,1060,104,1272
a02d000000HfKSIAA3,a02d000000HfK5DAAV,1060,202,1272
a02d000000HfKSJAA3,a02d000000HfK5DAAV,1060,202,1272
a02d000000HfKSKAA3,a02d000000HfK5DAAV,1060,301,1272
a02d000000HfKSLAA3,a02d000000HfK5EAAV,1070,101,1284
a02d000000HfKSMAA3,a02d000000HfK5EAAV,1070,104,1284
a02d000000HfKSNAA3,a02d000000HfK5FAAV,1070,105,1284
a02d000000HfKSOAA3,a02d000000HfK5FAAV,1070,105,1284
a02d000000HfKSPAA3,a02d000000HfK5FAAV,1070,1050,1284
a02d000000HfKSQAA3,a02d000000HfK5EAAV,1070,106,1284
a02d000000HfKSRAA3,a02d000000HfK5HAAV,1070,202,1284
a02d000000HfKSSAA3,a02d000000HfK5HAAV,1070,202,1284
a02d000000HfKSTAA3,a02d000000HfK5FAAV,1070,205,1284
a02d000000HfKSUAA3,a02d000000HfK5EAAV,1070,301,1284
a02d000000HfKSVAA3,a02d000000HfK5IAAV,1080,101,1296
a02d000000HfKSWAA3,a02d000000HfK5IAAV,1080,104,1296
a02d000000HfKSXAA3,a02d000000HfK5JAAV,1090,101,1308
a02d000000HfKSYAA3,a02d000000HfK5JAAV,1090,104,1308
a02d000000HfKSZAA3,a02d000000HfK5KAAV,1120,101,1344
a02d000000HfKSaAAN,a02d000000HfK5KAAV,1120,104,1344
a02d000000HfKSbAAN,a02d000000HfK5LAAV,1120,105,1344
a02d000000HfKScAAN,a02d000000HfK5KAAV,1120,106,1344
a02d000000HfKSdAAN,a02d000000Jm224AAB,1120,202,1344
a02d000000HfKSeAAN,a02d000000HfK5LAAV,1120,205,1344
a02d000000HfKSfAAN,a02d000000HfK5KAAV,1120,301,1344
a02d000000HfKSgAAN,a02d000000HfK5NAAV,1121,105,1345
a02d000000HfKShAAN,a02d000000HfK5OAAV,1130,101,1356
a02d000000HfKSiAAN,a02d000000HfK5PAAV,1130,103,1356
a02d000000HfKSjAAN,a02d000000HfK5OAAV,1130,104,1356
a02d000000HfKSkAAN,a02d000000HfK5PAAV,1130,203,1356
a02d000000HfKSlAAN,a02d000000HfK5OAAV,1130,301,1356
a02d000000HfKSmAAN,a02d000000HfK5QAAV,1150,101,1380
a02d000000HfKSnAAN,a02d000000HfK5QAAV,1150,104,1380
a02d000000HfKSoAAN,a02d000000HfK5QAAV,1150,202,1380
a02d000000HfKSpAAN,a02d000000HfK5QAAV,1150,202,1380
a02d000000HfKSqAAN,a02d000000HfK5RAAV,1170,101,1404
a02d000000HfKSrAAN,a02d000000HfK5RAAV,1170,104,1404
a02d000000HfKSsAAN,a02d000000HfK5SAAV,1180,101,1416
a02d000000HfKStAAN,a02d000000HfK5SAAV,1180,104,1416
a02d000000HfKSuAAN,a02d000000HfK5SAAV,1180,301,1416
a02d000000HfKSvAAN,a02d000000HfK5TAAV,1190,101,1428
a02d000000HfKSwAAN,a02d000000HfK5TAAV,1190,104,1428
a02d000000HfKSxAAN,a02d000000HfK5UAAV,1200,101,1440
a02d000000HfKSyAAN,a02d000000HfK5UAAV,1200,104,1440
a02d000000HfKSzAAN,a02d000000HfK5UAAV,1200,202,1440
a02d000000HfKT0AAN,a02d000000HfK5WAAV,1210,101,1452
a02d000000HfKT1AAN,a02d000000HfK5WAAV,1210,104,1452
a02d000000HfKT2AAN,a02d000000HfK5XAAV,1220,101,1464
a02d000000HfKT3AAN,a02d000000HfK5XAAV,1220,104,1464
a02d000000HfKT4AAN,a02d000000HfK5YAAV,1240,101,1488
a02d000000HfKT5AAN,a02d000000HfK5YAAV,1240,104,1488
a02d000000HfKT6AAN,a02d000000HfK5ZAAV,1241,101,1489
a02d000000HfKT7AAN,a02d000000HfK5ZAAV,1241,104,1489
a02d000000HfKT8AAN,a02d000000HfK5aAAF,1260,101,1512
a02d000000HfKT9AAN,a02d000000HfK5aAAF,1260,104,1512
a02d000000HfKTAAA3,a02d000000HfK5bAAF,1280,108,1536
a02d000000HfKTBAA3,a02d000000HfK5cAAF,1290,108,1548
a02d000000HfKTCAA3,a02d000000HfK5gAAF,1300,101,1560
a02d000000HfKTDAA3,a02d000000HfK5fAAF,1300,103,1560
a02d000000HfKTEAA3,a02d000000HfK5fAAF,1300,103,1560
a02d000000HfKTFAA3,a02d000000HfK5dAAF,1300,104,1560
a02d000000HfKTGAA3,a02d000000HfK5dAAF,1300,104,1560
a02d000000HfKTHAA3,a02d000000HfK5eAAF,1300,105,1560
a02d000000HfKTIAA3,a02d000000HfK5eAAF,1300,105,1560
a02d000000HfKTJAA3,a02d000000HfK5iAAF,1300,106,1560
a02d000000HfKTKAA3,a02d000000HfK5lAAF,1300,107,1560
a02d000000HfKTLAA3,a02d000000HfK5kAAF,1300,202,1560
a02d000000HfKTMAA3,a02d000000HfK5kAAF,1300,202,1560
a02d000000HfKTNAA3,a02d000000HfK5fAAF,1300,203,1560
a02d000000HfKTOAA3,a02d000000HfK5kAAF,1300,204,1560
a02d000000HfKTPAA3,a02d000000HfK5eAAF,1300,205,1560
a02d000000HfKTQAA3,a02d000000HfK5nAAF,1302,101,1562
a02d000000HfKTVAA3,a02d000000HfK5oAAF,1302,104,1562
a02d000000HfKTWAA3,a02d000000HfK5nAAF,1302,301,1562
a02d000000HfKTXAA3,a02d000000HfK5qAAF,1303,101,1564
a02d000000HfKTYAA3,a02d000000HfK5pAAF,1303,104,1564
a02d000000HfKTZAA3,a02d000000HfK5qAAF,1303,301,1564
a02d000000HfKTaAAN,a02d000000HfK5tAAF,1304,202,1565
a02d000000HfKTbAAN,a02d000000HfK5uAAF,1305,105,1566
a02d000000HfKTcAAN,a02d000000HfK5vAAF,1310,101,1572
a02d000000HfKTdAAN,a02d000000HfK5vAAF,1310,104,1572
a02d000000HfKTeAAN,a02d000000HfK5wAAF,1310,105,1572
a02d000000HfKTfAAN,a02d000000HfK5xAAF,1310,106,1572
a02d000000HfKTgAAN,a02d000000HfK5yAAF,1310,107,1572
a02d000000HfKThAAN,a02d000000HfK5zAAF,1310,202,1572
a02d000000HfKTiAAN,a02d000000HfK5zAAF,1310,202,1572
a02d000000HfKTjAAN,a02d000000HfK5wAAF,1310,205,1572
a02d000000HfKTkAAN,a02d000000HfK5vAAF,1310,301,1572
a02d000000HfKTlAAN,a02d000000HfK5vAAF,1311,101,1573
a02d000000HfKTmAAN,a02d000000HfK5vAAF,1311,104,1573
a02d000000HfKTnAAN,a02d000000HfK60AAF,1320,101,1584
a02d000000HfKToAAN,a02d000000HfK60AAF,1320,104,1584
a02d000000HfKTpAAN,a02d000000HfK61AAF,1330,101,1596
a02d000000HfKTqAAN,a02d000000HfK61AAF,1330,104,1596
a02d000000HfKTrAAN,a02d000000HfK62AAF,1330,105,1596
a02d000000HfKTsAAN,a02d000000HfK64AAF,1330,106,1596
a02d000000HfKTtAAN,a02d000000HfK63AAF,1330,202,1596
a02d000000HfKTuAAN,a02d000000HfK61AAF,1330,301,1596
a02d000000HfKTvAAN,a02d000000HfK65AAF,1340,101,1608
a02d000000HfKTwAAN,a02d000000HfK65AAF,1340,104,1608
a02d000000HfKTxAAN,a02d000000HfK66AAF,1340,105,1608
a02d000000HfKTyAAN,a02d000000HfK67AAF,1340,106,1608
a02d000000HfKTzAAN,a02d000000HfK68AAF,1340,202,1608
a02d000000HfKU0AAN,a02d000000HfK68AAF,1340,202,1608
a02d000000HfKU1AAN,a02d000000HfK66AAF,1340,205,1608
a02d000000HfKU2AAN,a02d000000HfK65AAF,1341,101,1609
a02d000000HfKU3AAN,a02d000000HfK69AAF,1360,101,1632
a02d000000HfKU4AAN,a02d000000HfK69AAF,1360,104,1632
a02d000000HfKU5AAN,a02d000000HfK6AAAV,1360,105,1632
a02d000000HfKU6AAN,a02d000000HfK6AAAV,1360,106,1632
a02d000000HfKU7AAN,a02d000000HfK6BAAV,1360,202,1632
a02d000000HfKU8AAN,a02d000000HfK6CAAV,1370,101,1644
a02d000000HfKU9AAN,a02d000000HfK6CAAV,1370,104,1644
a02d000000HfKUAAA3,a02d000000HfK6CAAV,1370,202,1644
a02d000000HfKUBAA3,a02d000000HfK6DAAV,1380,101,1656
a02d000000HfKUCAA3,a02d000000HfK6DAAV,1380,104,1656
a02d000000HfKUDAA3,a02d000000HfK6EAAV,1380,202,1656
a02d000000HfKUEAA3,a02d000000HfK6FAAV,1400,101,1680
a02d000000HfKUFAA3,a02d000000HfK6FAAV,1400,104,1680
a02d000000HfKUGAA3,a02d000000HfK6FAAV,1400,104,1680
a02d000000HfKUHAA3,a02d000000HfK6GAAV,1400,105,1680
a02d000000HfKUIAA3,a02d000000HfK6GAAV,1400,105,1680
a02d000000HfKUJAA3,a02d000000HfK6HAAV,1400,106,1680
a02d000000HfKUKAA3,a02d000000HfK6IAAV,1400,202,1680
a02d000000HfKULAA3,a02d000000HfK6GAAV,1400,205,1680
a02d000000HfKUMAA3,a02d000000HfK6JAAV,1410,101,1692
a02d000000HfKUNAA3,a02d000000HfK6JAAV,1410,104,1692
a02d000000HfKUOAA3,a02d000000HfK6JAAV,1410,202,1692
a02d000000HfKUPAA3,a02d000000HfK6KAAV,1420,101,1704
a02d000000HfKUQAA3,a02d000000HfK6KAAV,1420,104,1704
a02d000000HfKURAA3,a02d000000HfK6KAAV,1420,202,1704
a02d000000HfKUSAA3,a02d000000HfK6LAAV,1430,101,1716
a02d000000HfKUTAA3,a02d000000HfK6LAAV,1430,104,1716
a02d000000HfKUUAA3,a02d000000HfK6LAAV,1430,301,1716
a02d000000HfKUVAA3,a02d000000HfK6MAAV,1440,101,1728
a02d000000HfKUWAA3,a02d000000HfK6MAAV,1440,104,1728
a02d000000HfKUXAA3,a02d000000HfK6NAAV,1450,101,1740
a02d000000HfKUYAA3,a02d000000HfK6NAAV,1450,104,1740
a02d000000HfKUZAA3,a02d000000HfK6OAAV,1460,101,1752
a02d000000HfKUaAAN,a02d000000HfK6OAAV,1460,104,1752
a02d000000HfKUbAAN,a02d000000HfK6PAAV,1500,101,1800
a02d000000HfKUcAAN,a02d000000HfK6PAAV,1500,104,1800
a02d000000HfKUdAAN,a02d000000HfK6QAAV,1500,205,1800
a02d000000HfKUiAAN,a02d000000HfK6SAAV,1502,101,1802
a02d000000HfKUjAAN,a02d000000HfK6SAAV,1502,104,1802
a02d000000HfKUkAAN,a02d000000HfK6TAAV,1510,101,1812
a02d000000HfKUlAAN,a02d000000HfK6TAAV,1510,104,1812
a02d000000HfKUmAAN,a02d000000HfK6UAAV,1520,101,1824
a02d000000HfKUnAAN,a02d000000HfK6UAAV,1520,104,1824
a02d000000HfKUoAAN,a02d000000HfK6VAAV,1520,105,1824
a02d000000HfKUpAAN,a02d000000HfK6XAAV,15270,103,18324
a02d000000HfKUqAAN,a02d000000HfK6WAAV,1530,101,1836
a02d000000HfKUrAAN,a02d000000HfK6WAAV,1530,104,1836
a02d000000HfKUsAAN,a02d000000HfK6XAAV,1570,103,1884
a02d000000HfKUtAAN,a02d000000HfK6YAAV,1710,101,2052
a02d000000HfKUuAAN,a02d000000HfK6YAAV,1710,104,2052
a02d000000HfKUvAAN,a02d000000HfK6YAAV,1710,202,2052
a02d000000HfKUwAAN,a02d000000HfK6ZAAV,1720,101,2064
a02d000000HfKUxAAN,a02d000000HfK6ZAAV,1720,104,2064
a02d000000HfKUyAAN,a02d000000HfK6aAAF,1720,105,2064
a02d000000HfKUzAAN,a02d000000HfK6cAAF,1720,106,2064
a02d000000HfKV0AAN,a02d000000HfK6ZAAV,1720,202,2064
a02d000000HfKV1AAN,a02d000000HfK6dAAF,1920,108,2304
a02d000000HfKV2AAN,a02d000000HfK6eAAF,1930,108,2316
a02d000000HfKV3AAN,a02d000000HfK6fAAF,1950,108,2340
a02d000000HfKV4AAN,a02d000000HfK6gAAF,1960,108,2352
a02d000000HfKV5AAN,a02d000000HfK6hAAF,1970,108,2364
a02d000000HfKV6AAN,a02d000000HfK6iAAF,1990,108,2388
a02d000000HfKV7AAN,a02d000000HfK6kAAF,2000,101,2400
a02d000000HfKV8AAN,a02d000000HfK6mAAF,2000,103,2400
a02d000000HfKV9AAN,a02d000000HfK6mAAF,2000,103,2400
a02d000000HfKVAAA3,a02d000000HfK6kAAF,2000,104,2400
a02d000000HfKVBAA3,a02d000000HfK6kAAF,2000,104,2400
a02d000000HfKVCAA3,a02d000000HfK6jAAF,2000,105,2400
a02d000000HfKVDAA3,a02d000000HfK6jAAF,2000,105,2400
a02d000000HfKVEAA3,a02d000000HfK6kAAF,2000,106,2400
a02d000000HfKVFAA3,a02d000000HfK6kAAF,2000,202,2400
a02d000000HfKVGAA3,a02d000000HfK6kAAF,2000,202,2400
a02d000000HfKVHAA3,a02d000000HfK6mAAF,2000,203,2400
a02d000000HfKVIAA3,a02d000000HfK6jAAF,2000,205,2400
a02d000000HfKVJAA3,a02d000000HfK6kAAF,2000,301,2400
a02d000000HfKVKAA3,a02d000000HfK6nAAF,2010,101,2412
a02d000000HfKVLAA3,a02d000000HfK6nAAF,2010,104,2412
a02d000000HfKVMAA3,a02d000000HfK6oAAF,2020,101,2424
a02d000000HfKVNAA3,a02d000000HfK6oAAF,2020,104,2424
a02d000000HfKVOAA3,a02d000000HfK6pAAF,2080,101,2496
a02d000000HfKVPAA3,a02d000000HfK6pAAF,2080,104,2496
a02d000000HfKVQAA3,a02d000000HfK6qAAF,2100,101,2520
a02d000000HfKVRAA3,a02d000000HfK6sAAF,2100,103,2520
a02d000000HfKVSAA3,a02d000000HfK6sAAF,2100,103,2520
a02d000000HfKVTAA3,a02d000000HfK6qAAF,2100,104,2520
a02d000000HfKVUAA3,a02d000000HfK6uAAF,2100,105,2520
a02d000000HfKVVAA3,a02d000000HfK6vAAF,2100,106,2520
a02d000000HfKVWAA3,a02d000000HfK6rAAF,2100,107,2520
a02d000000HfKVXAA3,a02d000000HfK6qAAF,2100,202,2520
a02d000000HfKVYAA3,a02d000000HfK6qAAF,2100,202,2520
a02d000000HfKVZAA3,a02d000000HfK6qAAF,2100,202,2520
a02d000000HfKVaAAN,a02d000000HfK6sAAF,2100,203,2520
a02d000000HfKVbAAN,a02d000000HfK6yAAF,2101,106,2521
a02d000000HfKVgAAN,a02d000000HfK6xAAF,2101,301,2521
a02d000000HfKVhAAN,a02d000000HfK6zAAF,2105,101,2526
a02d000000HfKViAAN,a02d000000HfK6zAAF,2105,202,2526
a02d000000HfKVjAAN,a02d000000HfK70AAF,2110,101,2532
a02d000000HfKVkAAN,a02d000000HfK70AAF,2110,104,2532
a02d000000HfKVlAAN,a02d000000HfK71AAF,2110,105,2532
a02d000000HfKVmAAN,a02d000000HfK70AAF,2110,202,2532
a02d000000HfKVnAAN,a02d000000HfK70AAF,2110,202,2532
a02d000000HfKVoAAN,a02d000000HfK70AAF,2110,301,2532
a02d000000HfKVpAAN,a02d000000HfK73AAF,2120,101,2544
a02d000000HfKVqAAN,a02d000000HfK73AAF,2120,104,2544
a02d000000HfKVrAAN,a02d000000HfK74AAF,2130,101,2556
a02d000000HfKVsAAN,a02d000000HfK74AAF,2130,104,2556
a02d000000HfKVtAAN,a02d000000HfK76AAF,2130,105,2556
a02d000000HfKVuAAN,a02d000000HfK74AAF,2130,106,2556
a02d000000HfKVvAAN,a02d000000HfK74AAF,2130,202,2556
a02d000000HfKVwAAN,a02d000000HfK74AAF,2130,202,2556
a02d000000HfKVxAAN,a02d000000HfK76AAF,2130,205,2556
a02d000000HfKVyAAN,a02d000000HfK78AAF,2150,101,2580
a02d000000HfKVzAAN,a02d000000HfK78AAF,2150,104,2580
a02d000000HfKW0AAN,a02d000000HfK79AAF,2160,101,2592
a02d000000HfKW1AAN,a02d000000HfK79AAF,2160,104,2592
a02d000000HfKW2AAN,a02d000000HfK7AAAV,2160,105,2592
a02d000000HfKW3AAN,a02d000000HfK7AAAV,2160,105,2592
a02d000000HfKW4AAN,a02d000000HfK79AAF,2160,106,2592
a02d000000HfKW5AAN,a02d000000HfK79AAF,2160,202,2592
a02d000000HfKW6AAN,a02d000000HfK79AAF,2160,202,2592
a02d000000HfKW7AAN,a02d000000HfK7AAAV,2160,205,2592
a02d000000HfKW8AAN,a02d000000HfK7DAAV,2170,101,2604
a02d000000HfKW9AAN,a02d000000HfK7DAAV,2170,104,2604
a02d000000HfKWAAA3,a02d000000HfK7DAAV,2170,301,2604
a02d000000HfKWBAA3,a02d000000HfK7EAAV,2180,101,2616
a02d000000HfKWCAA3,a02d000000HfK7EAAV,2180,104,2616
a02d000000HfKWDAA3,a02d000000HfK7FAAV,2200,101,2640
a02d000000HfKWEAA3,a02d000000HfK7FAAV,2200,104,2640
a02d000000HfKWFAA3,a02d000000HfK7HAAV,2210,101,2652
a02d000000HfKWGAA3,a02d000000HfK7JAAV,2210,103,2652
a02d000000HfKWHAA3,a02d000000HfK7HAAV,2210,104,2652
a02d000000HfKWIAA3,a02d000000HfK7GAAV,2210,105,2652
a02d000000HfKWJAA3,a02d000000HfK7HAAV,2210,106,2652
a02d000000HfKWKAA3,a02d000000HfK7GAAV,2210,107,2652
a02d000000HfKWLAA3,a02d000000HfK7HAAV,2210,202,2652
a02d000000HfKWMAA3,a02d000000HfK7HAAV,2210,202,2652
a02d000000HfKWNAA3,a02d000000HfK7JAAV,2210,203,2652
a02d000000HfKWOAA3,a02d000000HfK7GAAV,2210,205,2652
a02d000000HfKWPAA3,a02d000000HfK7GAAV,2210,207,2652
a02d000000HfKWQAA3,a02d000000HfK7HAAV,2210,301,2652
a02d000000HfKWRAA3,a02d000000HfK7KAAV,2220,101,2664
a02d000000HfKWSAA3,a02d000000HfK7KAAV,2220,104,2664
a02d000000HfKWTAA3,a02d000000HfK7LAAV,2220,105,2664
a02d000000HfKWUAA3,a02d000000HfK7NAAV,2220,106,2664
a02d000000HfKWVAA3,a02d000000HfK7KAAV,2220,202,2664
a02d000000HfKWWAA3,a02d000000HfK7KAAV,2220,301,2664
a02d000000HfKWXAA3,a02d000000HfK7OAAV,2230,101,2676
a02d000000HfKWYAA3,a02d000000HfK7OAAV,2230,104,2676
a02d000000HfKWZAA3,a02d000000HfK7OAAV,2230,301,2676
a02d000000HfKWaAAN,a02d000000HfK7PAAV,2240,101,2688
a02d000000HfKWbAAN,a02d000000HfK7PAAV,2240,104,2688
a02d000000HfKWcAAN,a02d000000HfK7PAAV,2240,202,2688
a02d000000HfKWdAAN,a02d000000HfK7RAAV,2250,101,2700
a02d000000HfKWeAAN,a02d000000HfK7RAAV,2250,104,2700
a02d000000HfKWfAAN,a02d000000HfK7QAAV,2250,105,2700
a02d000000HfKWgAAN,a02d000000HfK7TAAV,2250,106,2700
a02d000000HfKWhAAN,a02d000000HfK7RAAV,2250,202,2700
a02d000000HfKWiAAN,a02d000000HfK7RAAV,2250,301,2700
a02d000000HfKWjAAN,a02d000000HfK7UAAV,2260,101,2712
a02d000000HfKWkAAN,a02d000000HfK7UAAV,2260,104,2712
a02d000000HfKWlAAN,a02d000000HfK7UAAV,2260,202,2712
a02d000000HfKWmAAN,a02d000000HfK7VAAV,2270,101,2724
a02d000000HfKWnAAN,a02d000000HfK7VAAV,2270,104,2724
a02d000000HfKWoAAN,a02d000000HfK7XAAV,2270,106,2724
a02d000000HfKWpAAN,a02d000000HfK7VAAV,2270,202,2724
a02d000000HfKWqAAN,a02d000000HfK7VAAV,2270,301,2724
a02d000000HfKWrAAN,a02d000000HfK7YAAV,2280,108,2736
a02d000000HfKWsAAN,a02d000000HfK7ZAAV,2300,101,2760
a02d000000HfKWtAAN,a02d000000HfK7ZAAV,2300,104,2760
a02d000000HfKWuAAN,a02d000000HfK7aAAF,2300,105,2760
a02d000000HfKWvAAN,a02d000000HfK7aAAF,2300,105,2760
a02d000000HfKWwAAN,a02d000000HfK7cAAF,2300,106,2760
a02d000000HfKWxAAN,a02d000000HfK7dAAF,2300,202,2760
a02d000000HfKWyAAN,a02d000000HfK7dAAF,2300,202,2760
a02d000000HfKWzAAN,a02d000000HfK7aAAF,2300,205,2760
a02d000000HfKX0AAN,a02d000000HfK7eAAF,2301,104,2761
a02d000000HfKX1AAN,a02d000000HfK7fAAF,2305,101,2766
a02d000000HfKX2AAN,a02d000000HfK7fAAF,2305,104,2766
a02d000000HfKX3AAN,a02d000000HfK7gAAF,2310,101,2772
a02d000000HfKX4AAN,a02d000000HfK7jAAF,2310,103,2772
a02d000000HfKX5AAN,a02d000000HfK7jAAF,2310,103,2772
a02d000000HfKX6AAN,a02d000000HfK7jAAF,2310,103,2772
a02d000000HfKX7AAN,a02d000000HfK7gAAF,2310,104,2772
a02d000000HfKX8AAN,a02d000000HfK7hAAF,2310,105,2772
a02d000000HfKX9AAN,a02d000000HfK7hAAF,2310,105,2772
a02d000000HfKXAAA3,a02d000000HfK7kAAF,2310,106,2772
a02d000000HfKXBAA3,a02d000000HfK7lAAF,2310,107,2772
a02d000000HfKXCAA3,a02d000000HfK7iAAF,2310,202,2772
a02d000000HfKXDAA3,a02d000000HfK7iAAF,2310,202,2772
a02d000000HfKXEAA3,a02d000000HfK7iAAF,2310,202,2772
a02d000000HfKXFAA3,a02d000000HfK7jAAF,2310,203,2772
a02d000000HfKXGAA3,a02d000000HfK7hAAF,2310,205,2772
a02d000000HfKXHAA3,a02d000000HfK7lAAF,2310,207,2772
a02d000000HfKXIAA3,a02d000000HfK7mAAF,2311,101,2773
a02d000000HfKXJAA3,a02d000000HfK7mAAF,2311,104,2773
a02d000000HfKXKAA3,a02d000000HfK7nAAF,2312,105,2774
a02d000000HfKXLAA3,a02d000000HfK7oAAF,2313,101,2776
a02d000000HfKXMAA3,a02d000000HfK7oAAF,2313,104,2776
a02d000000HfKXNAA3,a02d000000HfK7oAAF,2313,106,2776
a02d000000HfKXOAA3,a02d000000HfK7pAAF,2320,101,2784
a02d000000HfKXPAA3,a02d000000HfK7pAAF,2320,104,2784
a02d000000HfKXQAA3,a02d000000HfK7qAAF,2320,202,2784
a02d000000HfKXRAA3,a02d000000HfK7rAAF,2340,101,2808
a02d000000HfKXSAA3,a02d000000HfK7rAAF,2340,104,2808
a02d000000HfKXTAA3,a02d000000HfK7sAAF,2340,202,2808
a02d000000HfKXUAA3,a02d000000HfK7tAAF,2360,101,2832
a02d000000HfKXVAA3,a02d000000HfK7tAAF,2360,104,2832
a02d000000HfKXWAA3,a02d000000HfK7uAAF,2380,101,2856
a02d000000HfKXXAA3,a02d000000HfK7uAAF,2380,104,2856
a02d000000HfKXYAA3,a02d000000HfK7wAAF,2380,105,2856
